1893| lino picked up N0 shells at the seashore in the morning and N1 shells in the afternoon . how many more shells did he pick up in the afternoon than in the morning?|Answer: N1 - N0
1894| there were N0 parents in the program and N1 pupils too . how many more pupils than parents were present in the program ?|Answer: N1 - N0
1895| last saturday marie sold N0 magazines and N1 newspapers . what is the total number of magazines she sold in comparison to newspapers ?|Answer: N0 - N1
1896| there are N0 birds on the fence . N1 more birds land on the fence . how many more birds have landed on the fence ?|Answer: N1
1897| N0 boys went down the slide . N1 more boys went down the slide . how many more boys went down the slide compared to the original number ?|Answer: N1
1898| N0 ducks are swimming in a lake . N1 other ducks come to join them . how many more ducks are there compared to before the new ducks joined ?|Answer: N1
1899| N0 dogs are barking . N1 more dogs start to bark . how many more dogs are there than before?|Answer: N1
1900| bobby ate N0 pieces of candy . then he ate N1 more . how many pieces of candy did bobby have left ?|Answer: N1 - N0
1901| sandy had N0 pet fish. she bought N1 more fish. how many more pet fish does sandy have now than before? |Answer: N1
1902| the clown blew up N0 balloons . then he blew up N1 more balloons . what is the total number of balloons increased?|Answer: N1
1903| our class got N0 books from the library . then we got N1 more books from the library . how many more books did we get from the library than we initially had ?|Answer: N1 - N0
1904| julia played tag with N0 kids on monday . she played tag with N1 kids on tuesday . how many more kids played tag on tuesday than on monday ?|Answer: N1 - N0
1905| molly had N0 candles on her birthday cake . she grew older and got N1 more on her birthday cake . what is the total number of candles on her birthday cake ? |Answer: N0 + N1
1906| james ate N0 carrot sticks before dinner and N1 more after dinner . how many more carrot sticks did he eat after dinner than before dinner? |Answer: N1 - N0
1907| jovana filled her bucket with N0 pounds of shells . if she adds N1 more pounds of shell to fill her bucket how much does her bucket weigh ?|Answer: N0 + N1 + N1
1908| jovana filled her bucket with N0 pounds of shells . if a friend comes to add N1 pounds of shells and another friend comes to add N2 pounds of shells how many pounds more does she have than when she started ?|Answer: N1 + N2 - N0
1909| isabella 's hair is N0 cubes long . if her hair grows N1 more inches how much longer will it be than it was before ?|Answer: N1
1910| mrs. sheridan has N0 cats . mr. sheridan gave her N1 more cats . how many cats more does mrs. sheridan have than before?|Answer: N1
1911| mrs. sheridan has N0 fish . her sister gave her N1 fish . how many fish does she now have more than before? |Answer: N1
1912| cade had N0 marbles . he gave N1 to dylan . how many did he give away ?|Answer: N1 - N0
1913| michael has some fish in his fish tank . ben gave him N0 more fish . now he has N1 how many more fish does he have than before ? |Answer: N0 + N0
1914| daniel had some noodles . he gave N0 noodles to william . now daniel only has N1 noodles . how many noodles did william get? |Answer: N0
1915| hayley had N0 meatballs on her plate . kirsten stole some of her meatballs . now she has N1 meatballs on her plate . how many meatballs does hayley have left ?|Answer: N1 - N0
1916| isabella 's hair is N0 inches long . if she gets a haircut and now her hair is N1 inches long how many inches of hair did isabella have left ?|Answer: N1 - N0
1917| isabella 's hair is N0 inches long . by the end of the year her hair is N1 inches long . how much longer is her hair now than before ? |Answer: N1 - N0
1918| jovana had N0 pounds of shells in her bucket . she added some shells and now has N1 pounds of shells . how many pounds does she have altogether ? |Answer: N1 + N0
1919| isha 's pencil is N0 inches long . if she sharpens it now her pencil is N1 inches long . how much longer is it than before ?|Answer: N1 - N0
1920| mrs. sheridan has N0 cats . how many cats does mrs. sheridan need to have in total in order to have N1 cats ? |Answer: N1 + N0
1921| mrs. wong had N0 valentines . she gave N1 valentines to her children . how many valentines did she give her children ?|Answer: N1 + N0 * 0
1922| mrs. franklin had N0 valentines . mrs. franklin gave some to her students . now she has N1 how many valentines does she have left ?|Answer: N1 - N0
1923| mrs. snyder made N0 heart cookies . she made N1 red cookies and the rest are pink . how many more red cookies than pink cookies did she make ?|Answer: N1 - ( N0 - N1 )
1924| N0 birds were sitting in a tree . some more fly up to the tree . then there were N1 birds in the tree . how many birds are in the tree now in total ?|Answer: N1
1925| N0 children were riding on the bus . at the bus stop some more children got on the bus . then there were N1 children altogether on the bus . how many children were in the bus originally ?|Answer: N1 - N0 + N0
1926| there were N0 girls and N1 boys on the playground at recess . how many more girls than boys were there ?|Answer: N0 - N1
1927| the elephant had N0 peanuts . she ate N1 of them . how many peanuts did the elephant eat ?|Answer: N1 - N0
1928| there were N0 geese and N1 ducks in the marsh . how many more geese than ducks were there in the marsh ? |Answer: N0 - N1
1929| robin had N0 pieces of gum . her brother gave her some more pieces . now robin has N1 pieces in all . what is the total number of pieces of gum that robin and her brother had ?|Answer: N1 + N0
1930| tommy had some balloons . his mom gave him N0 more balloons for his birthday . then tommy had N1 balloons . how many more balloons did tommy have after his mom gave him the balloons ?|Answer: N0 + N1
1931| alex had some candles for his jack o'lanterns . he used N0 of them . now he has N1 left . how many candles did alex use ?|Answer: N0
1932| there were N0 kids on the soccer field . N1 kids decided to join in . now how many more kids are on the soccer field compared to before ?|Answer: N1
1933| finn has N0 goldfish . N1 of the goldfish die . how many goldfish died ? |Answer: N1
1934| jane has N0 old brown sheets of drawing paper and N1 old yellow sheets of drawing paper . how many more yellow sheets than brown sheets does she have ?|Answer: N1 - N0
1935| mikey had N0 leaves . some of her leaves blew away . now she has N1 leaves left . how many leaves did she have originally ?|Answer: N1 + N0
1936| marcus has N0 baseball cards . he has N1 less than carter . how many baseball cards does carter have ?|Answer: N0 + N1
1937| gavin has N0 shirts . N1 are blue the rest are green . what percentage of his shirts are green ? |Answer: ( N0 - N1 ) / N0 * 100
1938| ethan has N0 presents . alissa has N1 more than ethan . how many presents do both of them have together ?|Answer: N0 + ( N0 + N1 )
1939| cindy had N0 pieces of candy . she ate N1 pieces in the morning and N2 more pieces in the afternoon . how many pieces of candy did she eat in total?|Answer: N1 + N2
1940| robert wants to practice goal kicks for soccer . he decides to have N0 kicks before going home from the park . he takes N1 kicks before taking a break to get a drink of water . he then takes another N2 kicks . how many kicks has he taken in all ?|Answer: N1 + N2
1941| cindy has N0 stickers . she uses N1 stickers . she buys N2 more stickers . how many more stickers does cindy have now than before ?|Answer: N2 - N1
1942| brian has N0 pencils . he gives N1 pencils to a friend . he buys N2 more pencils . how many pencils did brian have before giving any away ?|Answer: N0 + N2
1943| karen has N0 markers . her mother gives her N1 more markers . karen loses N2 markers . how many more markers does she have now than when she started ?|Answer: N1 - N2
1944| on the first day of the week pat had N0 stickers . pat earned N1 more during the week . how many stickers did pat originally have ? |Answer: N0 - N1
1945| kelly had N0 apples . how many apples does she need to pick to have twice as many apples altogether ? |Answer: N0 + N0
1946| todd has some gum . steve gave him N0 more pieces of gum . now todd has N1 pieces of gum . how many pieces did steve give him ?|Answer: N1 - N0
1947| josh had N0 pencils . he gave N1 pencils to dorothy . how many pencils did josh have initially ?|Answer: N0 + N1
1948| nell collects baseball cards . she had N0 cards . she gave some of her cards to jeff and now has N1 cards left . how many cards does Jeff have now ?|Answer: N0 - N1 + N1
1949| there are N0 boys and some girls on the playground . there are N1 children altogether . how many more boys than girls are on the playground ?|Answer: N0 - N1
1950| carla has some marbles . she bought N0 marbles . now she has N1 marbles . how many more did she buy?|Answer: N1 - N0 + N0
1951| paco had N0 cookies . he ate N1 of them . how many cookies did paco ate in total ?|Answer: N0 + N1
1952| connie has N0 red markers and N1 blue markers . how many more red markers than blue markers does she have ?|Answer: N0 - N1
1953| joe had N0 toy cars . if he gets N1 more cars how many more cars will he have than he had initially ?|Answer: N1
1954| maria had N0 pieces of gum . tommy gave her N1 more pieces . luis gave her N2 more pieces . how many pieces did maria have before tommy gave her gum ?|Answer: N0 - N1
1955| there are N0 pigs in the barn . some more come to join them . now there are N1 pigs . how many pigs are there in the barn now ?|Answer: N1
1956| rosa had N0 flowers . andre gave her some more flowers . now rosa has N1 flowers . what is the difference between the original number of flowers rosa had and the number of flowers she has now ?|Answer: N1 - N0
1957| adolfo made a tower with N0 blocks . he added some more blocks and now he has N1 blocks . how many blocks does he have in total ? |Answer: N1
